user_index,user_id,history_length,target_id,target_rating,perturbation_type,position_label,position_index,position_fraction,original_item_id,perturbed_item_id,repetition,seed,top_k,topk_overlap,jaccard,js_divergence,original_top1_id,perturbed_top1_id,top1_changed,original_target_rank,perturbed_target_rank,target_rank_delta,original_target_in_topk,perturbed_target_in_topk,original_topk_ids,perturbed_topk_ids
321,322,39,356,5,replace_random,p75,28,0.7368421052631579,3494,2414.0,4,324803.0,10,0.9,0.8181818181818182,0.00019492300154432966,1270,1270,False,13,13,0,False,False,"[1270, 1, 1265, 34, 2352, 3671, 1220, 3451, 3421, 1028]","[1270, 1, 1265, 34, 2352, 1220, 3671, 3451, 3421, 1784]"
321,322,39,356,5,delete,last,38,1.0,1259,,0,,10,0.5,0.3333333333333333,0.0004120510705066156,1270,1270,False,13,15,2,False,False,"[1270, 1, 1265, 34, 2352, 3671, 1220, 3451, 3421, 1028]","[1270, 1230, 1265, 318, 3421, 34, 1136, 2804, 910, 1]"
321,322,39,356,5,replace_random,last,38,1.0,1259,3358.0,0,325109.0,10,0.6,0.42857142857142855,0.0003732428007123367,1270,3671,True,13,8,-5,False,True,"[1270, 1, 1265, 34, 2352, 3671, 1220, 3451, 3421, 1028]","[3671, 1270, 1265, 3421, 2797, 3451, 1234, 356, 2352, 1294]"
321,322,39,356,5,replace_random,last,38,1.0,1259,1421.0,1,325110.0,10,0.0,0.0,0.0016563888149605487,1270,858,True,13,102,89,False,False,"[1270, 1, 1265, 34, 2352, 3671, 1220, 3451, 3421, 1028]","[858, 318, 527, 923, 1221, 1193, 3408, 246, 1225, 1230]"
321,322,39,356,5,replace_random,last,38,1.0,1259,185.0,2,325111.0,10,0.1,0.05263157894736842,0.0010915605287842068,1270,527,True,13,13,0,False,False,"[1270, 1, 1265, 34, 2352, 3671, 1220, 3451, 3421, 1028]","[527, 858, 318, 1097, 1270, 1221, 1193, 1210, 593, 296]"
321,322,39,356,5,replace_random,last,38,1.0,1259,131.0,3,325112.0,10,0.0,0.0,0.0014150240922696795,1270,953,True,13,2,-11,False,True,"[1270, 1, 1265, 34, 2352, 3671, 1220, 3451, 3421, 1028]","[953, 356, 527, 480, 2430, 1210, 3408, 3217, 858, 3916]"
321,322,39,356,5,replace_random,last,38,1.0,1259,2682.0,4,325113.0,10,0.0,0.0,0.0014194175540346795,1270,1617,True,13,97,84,False,False,"[1270, 1, 1265, 34, 2352, 3671, 1220, 3451, 3421, 1028]","[1617, 1252, 593, 527, 858, 1233, 318, 1094, 3545, 1204]"
322,323,117,1643,3,delete,first,0,0.0,480,,0,,10,0.9,0.8181818181818182,0.00012309015329890738,1674,1674,False,47,54,7,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 915, 2291, 1307, 2080, 2020, 497, 17, 1094]"
322,323,117,1643,3,replace_random,first,0,0.0,480,1702.0,0,324940.0,10,1.0,1.0,0.00020706802600718437,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 915, 2020, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,first,0,0.0,480,1601.0,1,324941.0,10,1.0,1.0,0.00018963600621530564,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,first,0,0.0,480,1420.0,2,324942.0,10,1.0,1.0,0.00018822839009107254,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,first,0,0.0,480,2585.0,3,324943.0,10,1.0,1.0,0.00023210259740750458,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,first,0,0.0,480,2261.0,4,324944.0,10,1.0,1.0,0.0001940532886832787,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,delete,p25,29,0.25,1356,,0,,10,0.9,0.8181818181818182,0.00010515467426133485,1674,1674,False,47,54,7,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 915, 2291, 1307, 2080, 2020, 497, 17, 1094]"
322,323,117,1643,3,replace_random,p25,29,0.25,1356,2210.0,0,325839.0,10,1.0,1.0,0.0001951011741238831,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 915, 2020, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p25,29,0.25,1356,2956.0,1,325840.0,10,1.0,1.0,0.0001836510243329803,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 902, 497, 2080, 17]"
322,323,117,1643,3,replace_random,p25,29,0.25,1356,3851.0,2,325841.0,10,1.0,1.0,0.00018471462722246046,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 17, 2080]"
322,323,117,1643,3,replace_random,p25,29,0.25,1356,126.0,3,325842.0,10,1.0,1.0,0.00017907737094223887,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 902, 497, 2080, 17]"
322,323,117,1643,3,replace_random,p25,29,0.25,1356,10.0,4,325843.0,10,1.0,1.0,0.0001789907762635147,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,delete,p50,58,0.5,866,,0,,10,0.9,0.8181818181818182,0.0001575502625291093,1674,1674,False,47,55,8,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 915, 2291, 1307, 2080, 2020, 497, 17, 1094]"
322,323,117,1643,3,replace_random,p50,58,0.5,866,1516.0,0,326738.0,10,1.0,1.0,0.00023363027237306025,1674,1674,False,47,49,2,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p50,58,0.5,866,3148.0,1,326739.0,10,1.0,1.0,0.00024628217897296287,1674,1674,False,47,49,2,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p50,58,0.5,866,984.0,2,326740.0,10,1.0,1.0,0.0002268910842941177,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p50,58,0.5,866,3492.0,3,326741.0,10,1.0,1.0,0.00024349672869678727,1674,1674,False,47,49,2,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 915, 2020, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p50,58,0.5,866,422.0,4,326742.0,10,1.0,1.0,0.00021537375149553148,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 902, 497, 2080, 17]"
322,323,117,1643,3,delete,p75,87,0.75,3623,,0,,10,0.9,0.8181818181818182,0.00010098300526493884,1674,1674,False,47,54,7,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 915, 2291, 1307, 2080, 497, 2020, 17, 1094]"
322,323,117,1643,3,replace_random,p75,87,0.75,3623,891.0,0,327637.0,10,1.0,1.0,0.00018386240457432532,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p75,87,0.75,3623,163.0,1,327638.0,10,1.0,1.0,0.00022699722815356873,1674,1674,False,47,49,2,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p75,87,0.75,3623,701.0,2,327639.0,10,1.0,1.0,0.0001512414934686894,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 902, 497, 2080, 17]"
322,323,117,1643,3,replace_random,p75,87,0.75,3623,938.0,3,327640.0,10,1.0,1.0,0.00021824602128269892,1674,1674,False,47,47,0,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,replace_random,p75,87,0.75,3623,3710.0,4,327641.0,10,1.0,1.0,0.00017439889455138263,1674,1674,False,47,48,1,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]"
322,323,117,1643,3,delete,last,116,1.0,1226,,0,,10,0.7,0.5384615384615384,0.00022810010662538876,1674,1674,False,47,52,5,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1674, 1094, 2020, 1947, 1307, 2291, 17, 2248, 902, 265]"
322,323,117,1643,3,replace_random,last,116,1.0,1226,2943.0,0,328536.0,10,0.6,0.42857142857142855,0.0004181767346351918,1674,2291,True,47,30,-17,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[2291, 1674, 1947, 2020, 1307, 1094, 1357, 2248, 902, 1296]"
322,323,117,1643,3,replace_random,last,116,1.0,1226,1180.0,1,328537.0,10,0.1,0.05263157894736842,0.0021375681696120634,1674,2359,True,47,90,43,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[2359, 1094, 17, 1183, 1610, 457, 357, 1188, 232, 2324]"
322,323,117,1643,3,replace_random,last,116,1.0,1226,2483.0,2,328538.0,10,0.5,0.3333333333333333,0.0010101773613518435,1674,1947,True,47,63,16,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1947, 1674, 2291, 1094, 17, 902, 3668, 1639, 265, 39]"
322,323,117,1643,3,replace_random,last,116,1.0,1226,1030.0,3,328539.0,10,0.6,0.42857142857142855,0.0005649131898959852,1674,1947,True,47,71,24,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1947, 2020, 1247, 1674, 2291, 902, 1307, 1094, 3668, 911]"
322,323,117,1643,3,replace_random,last,116,1.0,1226,998.0,4,328540.0,10,0.6,0.42857142857142855,0.0010619316368731617,1674,1307,True,47,79,32,False,False,"[1674, 1947, 2291, 1307, 2020, 915, 497, 902, 2080, 17]","[1307, 1947, 2020, 2291, 1247, 1674, 39, 2248, 17, 265]"
323,324,75,1374,5,delete,first,0,0.0,1210,,0,,10,0.9,0.8181818181818182,0.0001539883352223233,1097,1097,False,41,40,-1,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 924, 1073, 2797, 541, 2174, 1210, 1214, 1270]"
323,324,75,1374,5,replace_random,first,0,0.0,1210,2010.0,0,325949.0,10,0.9,0.8181818181818182,0.0002626336466253588,1097,1097,False,41,43,2,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1210, 1073, 2797, 1270, 2174, 1214]"
323,324,75,1374,5,replace_random,first,0,0.0,1210,3809.0,1,325950.0,10,0.9,0.8181818181818182,0.0002468681769277475,1097,1097,False,41,40,-1,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1214, 1210, 1270]"
323,324,75,1374,5,replace_random,first,0,0.0,1210,1859.0,2,325951.0,10,0.9,0.8181818181818182,0.00022618339851557116,1097,1097,False,41,44,3,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1210, 1270, 1214]"
323,324,75,1374,5,replace_random,first,0,0.0,1210,2392.0,3,325952.0,10,0.8,0.6666666666666666,0.00024080411073427042,1097,1097,False,41,40,-1,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1214, 1210, 1019]"
323,324,75,1374,5,replace_random,first,0,0.0,1210,569.0,4,325953.0,10,0.9,0.8181818181818182,0.00023898834243663133,1097,1097,False,41,40,-1,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1214, 1210, 1270]"
323,324,75,1374,5,delete,p25,18,0.24324324324324326,161,,0,,10,0.9,0.8181818181818182,0.00011935833574951221,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 924, 1073, 541, 2797, 2174, 1214, 1270, 1019]"
323,324,75,1374,5,replace_random,p25,18,0.24324324324324326,161,157.0,0,326507.0,10,1.0,1.0,0.00020353731756235282,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p25,18,0.24324324324324326,161,1991.0,1,326508.0,10,1.0,1.0,0.00020527346210888684,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p25,18,0.24324324324324326,161,3928.0,2,326509.0,10,1.0,1.0,0.00021818126962258643,1097,1097,False,41,44,3,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p25,18,0.24324324324324326,161,2481.0,3,326510.0,10,1.0,1.0,0.00019640383496311985,1097,1097,False,41,44,3,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p25,18,0.24324324324324326,161,993.0,4,326511.0,10,1.0,1.0,0.00019013008404525993,1097,1097,False,41,43,2,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,delete,p50,37,0.5,3316,,0,,10,0.9,0.8181818181818182,0.00010200652147933018,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 924, 1073, 541, 2797, 2174, 1214, 1270, 1019]"
323,324,75,1374,5,replace_random,p50,37,0.5,3316,1957.0,0,327096.0,10,1.0,1.0,0.00020410379194643315,1097,1097,False,41,42,1,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p50,37,0.5,3316,1595.0,1,327097.0,10,1.0,1.0,0.0001874117840230548,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p50,37,0.5,3316,1377.0,2,327098.0,10,1.0,1.0,0.00020167567479102632,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p50,37,0.5,3316,2196.0,3,327099.0,10,1.0,1.0,0.00017249948118106678,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p50,37,0.5,3316,2032.0,4,327100.0,10,1.0,1.0,0.00019019382168984286,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,delete,p75,56,0.7567567567567568,914,,0,,10,0.9,0.8181818181818182,0.00012175390970397328,1097,1097,False,41,41,0,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 924, 1073, 2797, 541, 2174, 1214, 1270, 1019]"
323,324,75,1374,5,replace_random,p75,56,0.7567567567567568,914,2936.0,0,327685.0,10,1.0,1.0,0.00020661603547964875,1097,1097,False,41,45,4,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p75,56,0.7567567567567568,914,2007.0,1,327686.0,10,1.0,1.0,0.00020201983819724946,1097,1097,False,41,48,7,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p75,56,0.7567567567567568,914,1144.0,2,327687.0,10,1.0,1.0,0.00019653702279836863,1097,1097,False,41,43,2,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p75,56,0.7567567567567568,914,2697.0,3,327688.0,10,1.0,1.0,0.00019645469092162112,1097,1097,False,41,44,3,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,replace_random,p75,56,0.7567567567567568,914,388.0,4,327689.0,10,1.0,1.0,0.0001935655609714035,1097,1097,False,41,42,1,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]"
323,324,75,1374,5,delete,last,74,1.0,2628,,0,,10,0.6,0.42857142857142855,0.00059605639309068,1097,1196,True,41,325,284,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1196, 750, 541, 924, 1206, 1214, 1198, 3471, 858, 1097]"
323,324,75,1374,5,replace_random,last,74,1.0,2628,3799.0,0,328243.0,10,0.6,0.42857142857142855,0.0006341796669402041,1097,1214,True,41,153,112,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1214, 1196, 3471, 750, 541, 924, 1206, 1097, 1387, 1198]"
323,324,75,1374,5,replace_random,last,74,1.0,2628,600.0,1,328244.0,10,0.2,0.1111111111111111,0.0011999849397583042,1097,111,True,41,603,562,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[111, 1214, 1200, 593, 1249, 924, 1219, 1240, 2819, 1358]"
323,324,75,1374,5,replace_random,last,74,1.0,2628,662.0,2,328245.0,10,0.2,0.1111111111111111,0.0008836332840743899,1097,1036,True,41,192,151,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1036, 1240, 1200, 1219, 593, 924, 1249, 903, 1214, 47]"
323,324,75,1374,5,replace_random,last,74,1.0,2628,2678.0,3,328246.0,10,0.4,0.25,0.0007995123121543866,1097,1097,False,41,284,243,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1097, 1198, 1196, 3751, 541, 2804, 858, 1387, 1206, 1136]"
323,324,75,1374,5,replace_random,last,74,1.0,2628,682.0,4,328247.0,10,0.1,0.05263157894736842,0.0024005634451496364,1097,1198,True,41,1818,1777,False,False,"[1097, 1196, 541, 924, 1073, 2797, 2174, 1270, 1214, 1198]","[1198, 308, 307, 2028, 1176, 306, 858, 3819, 1225, 446]"
324,325,42,3408,3,delete,first,0,0.0,2133,,0,,10,0.8,0.6666666666666666,0.00010828212169459203,1911,1911,False,20,17,-3,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2720, 3113, 2828, 2888, 2336, 2722, 2355, 2541]"
324,325,42,3408,3,replace_random,first,0,0.0,2133,958.0,0,326958.0,10,0.9,0.8181818181818182,0.00020091588203777992,1911,1911,False,20,40,20,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2720, 2605, 2888, 3113, 432, 2546, 2431, 2541]"
324,325,42,3408,3,replace_random,first,0,0.0,2133,2508.0,1,326959.0,10,0.9,0.8181818181818182,0.0001496055648491969,1911,1911,False,20,20,0,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2605, 2720, 3113, 2888, 2541, 2355, 2759, 432]"
324,325,42,3408,3,replace_random,first,0,0.0,2133,1826.0,2,326960.0,10,0.9,0.8181818181818182,0.00019956014742849893,1911,1911,False,20,18,-2,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2720, 2605, 2888, 3113, 2355, 432, 2541, 2759]"
324,325,42,3408,3,replace_random,first,0,0.0,2133,271.0,3,326961.0,10,0.9,0.8181818181818182,0.00019564941231190803,1911,1911,False,20,25,5,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2605, 2720, 2888, 3113, 432, 2541, 2431, 2546]"
324,325,42,3408,3,replace_random,first,0,0.0,2133,2185.0,4,326962.0,10,0.8,0.6666666666666666,0.00019597905320378663,1911,1911,False,20,23,3,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2605, 2720, 3113, 2888, 432, 2722, 2546, 2355]"
324,325,42,3408,3,delete,p25,10,0.24390243902439024,11,,0,,10,0.8,0.6666666666666666,0.00011565175683901268,1911,1911,False,20,19,-1,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2720, 2828, 3113, 2888, 2336, 2355, 2541, 2722]"
324,325,42,3408,3,replace_random,p25,10,0.24390243902439024,11,1128.0,0,327268.0,10,0.9,0.8181818181818182,0.00019632263746855485,1911,1911,False,20,38,18,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2828, 2720, 2541, 3113, 2888, 2431, 432, 2546]"
324,325,42,3408,3,replace_random,p25,10,0.24390243902439024,11,483.0,1,327269.0,10,0.9,0.8181818181818182,0.0002098502987441194,1911,1911,False,20,32,12,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2605, 2720, 2888, 2431, 2541, 2355, 2759, 432]"
324,325,42,3408,3,replace_random,p25,10,0.24390243902439024,11,480.0,2,327270.0,10,1.0,1.0,0.0002201777576292485,1911,1911,False,20,24,4,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2828, 2720, 2888, 2355, 2541, 2431, 3113, 432]"
324,325,42,3408,3,replace_random,p25,10,0.24390243902439024,11,924.0,3,327271.0,10,0.9,0.8181818181818182,0.00023190447409758536,1911,1911,False,20,17,-3,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2355, 2828, 2541, 2720, 2431, 3113, 2336, 432]"
324,325,42,3408,3,replace_random,p25,10,0.24390243902439024,11,1328.0,4,327272.0,10,0.9,0.8181818181818182,0.00019034740518189829,1911,1911,False,20,20,0,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2605, 2720, 2888, 3113, 2355, 2759, 2541, 432]"
324,325,42,3408,3,delete,p50,20,0.4878048780487805,1569,,0,,10,0.8,0.6666666666666666,0.00012112041426619476,1911,1911,False,20,18,-2,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2720, 3113, 2828, 2888, 2336, 2541, 2355, 2722]"
324,325,42,3408,3,replace_random,p50,20,0.4878048780487805,1569,2123.0,0,327578.0,10,1.0,1.0,0.00021709812392638796,1911,1911,False,20,25,5,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2605, 2720, 3113, 2888, 2541, 432, 2355, 2431]"
324,325,42,3408,3,replace_random,p50,20,0.4878048780487805,1569,1855.0,1,327579.0,10,0.9,0.8181818181818182,0.00022068721693392515,1911,1911,False,20,19,-1,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2828, 2605, 2720, 3113, 2888, 2355, 2541, 432, 2722]"
324,325,42,3408,3,replace_random,p50,20,0.4878048780487805,1569,3017.0,2,327580.0,10,0.8,0.6666666666666666,0.00022013619653497,1911,1911,False,20,42,22,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2720, 2605, 2828, 3113, 2888, 2541, 2431, 2722, 2759]"
324,325,42,3408,3,replace_random,p50,20,0.4878048780487805,1569,3188.0,3,327581.0,10,0.9,0.8181818181818182,0.00021026272810393282,1911,1911,False,20,19,-1,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 2759, 2431]"
324,325,42,3408,3,replace_random,p50,20,0.4878048780487805,1569,3500.0,4,327582.0,10,1.0,1.0,0.00021924054737334023,1911,1911,False,20,22,2,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2828, 2720, 3113, 2888, 432, 2541, 2355, 2431]"
324,325,42,3408,3,delete,p75,31,0.7560975609756098,2961,,0,,10,0.8,0.6666666666666666,0.00012864685338048471,1911,1911,False,20,17,-3,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2720, 3113, 2828, 2888, 2336, 2355, 2541, 2722]"
324,325,42,3408,3,replace_random,p75,31,0.7560975609756098,2961,2911.0,0,327919.0,10,0.8,0.6666666666666666,0.0002091192369370884,1911,1911,False,20,27,7,False,False,"[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2355, 432, 2431]","[1911, 2605, 2828, 2720, 2888, 3113, 2541, 2546, 432, 2722]"
